,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
3193,리오관광호텔,경기도 안산시 상록구 구룡로1길 19 (일동),188231.123758299,423107.667259808,경기도
3194,태평양관광호텔,경기도 안산시 상록구 서암로2길 11 (사동),186722.217163286,422251.144330896,경기도
3195,뉴라성관광호텔,경기도 안산시 상록구 상록수로 34 (본오동),187852.53559403,422244.178054338,경기도
3196,스트디오93,서울특별시 관악구 신림로65길 16-4 (신림동),193620.500955237,442568.3947366,서울특별시
3197,알빈,"서울특별시 관악구 남부순환로 1590-15, 알빈 (신림동)",193541.791802821,442348.649209286,서울특별시
3198,디 에블린,서울특별시 동대문구 장한로2길 48 (장안동),205893.996035479,451049.960154453,서울특별시
3199,BORJOMI  BOUTIQUE  SEOUL,서울특별시 동대문구 천호대로83길 98 (장안동),205852.292590362,451534.523558603,서울특별시
3200,K City Hotel,서울특별시 동대문구 왕산로 192-2 (전농동),203871.556031453,453032.727623015,서울특별시
3201,라마다앙코르 동대문지점,서울특별시 동대문구 왕산로 22 (신설동),202233.604900045,452654.5266264,서울특별시
3202,호텔 G,"서울특별시 강남구 학동로 141 (논현동, 호텔G)",202253.771265692,445646.871803817,서울특별시
3203,베네치아 관광호텔,서울특별시 강남구 논현로 561 (역삼동),202926.269503869,444872.917702388,서울특별시
3204,케이팝호텔,서울특별시 강남구 언주로 547 (역삼동),203468.913964504,444937.661021993,서울특별시
3205,글래드 라이브,서울특별시 강남구 봉은사로 223 (논현동),203163.37,445134.235,서울특별시
3206,녹스부띠끄관광호텔,서울특별시 강남구 테헤란로37길 13-13 (역삼동),203444.744001988,444499.100403656,서울특별시
3207,제이비스호텔,서울특별시 강남구 선릉로90길 46 (대치동),204608.135,444745.055,서울특별시
3208,호텔스타건대,서울특별시 광진구 광나루로30길 3 (구의동),207216.442577009,449187.009010753,서울특별시
3209,(주)경남관광호텔,서울특별시 동대문구 장한로 110 (장안동),206199.953197537,451997.934849601,서울특별시
3210,부림관광호텔,서울특별시 동대문구 답십리로1길 39-5 (전농동),203897.922953036,453018.913708542,서울특별시
3211,알프스관광호텔,서울특별시 동대문구 장한로 96  (장안동),206117.295011037,451867.005076753,서울특별시
3212,동경호텔,서울특별시 동대문구 한천로24길 77 (장안동),206023.596450826,451871.050539863,서울특별시
3213,골든씨티호텔,서울특별시 동대문구 천호대로 377 (장안동),205320.396297203,451122.642371749,서울특별시
3214,한강관광호텔,서울특별시 광진구 아차산로78길 147 (광장동),209602.113978282,449468.709626347,서울특별시
3215,시티팔레스호텔,서울특별시 동대문구 천호대로 257  (답십리동),204400.365537226,451854.716617007,서울특별시
3217,한강관광호텔,서울특별시 광진구 아차산로78길 147 (광장동),209602.113978282,449468.709626347,서울특별시
3218,드웰동대문(dwell Dongdaemun),서울특별시 동대문구 회기로 188-5 (휘경동),204945.801764162,454123.219581534,서울특별시
3219,호텔 타워,서울특별시 강서구 곰달래로 72 (화곡동),185863.097607353,447532.962112156,서울특별시
3220,르 메르디앙 서울 호텔,"서울특별시 강남구 봉은사로 120 (역삼동, 호텔 리츠칼튼 서울)",202299.611121179,444739.274032656,서울특별시
3221,메이필드 스위트호텔,"서울특별시 강서구 방화대로 94 (외발산동, 메이필드 스위트호텔)",183863.692502412,449443.610735042,서울특별시
3222,호텔프리마Ⅱ,서울특별시 강남구 압구정로79길 76  (청담동),204674.246980043,447041.788168808,서울특별시
3223,라미드 호텔(RAMID HOTEL),"서울특별시 강남구 봉은사로 410 (삼성동, 라마다서울호텔)",203943.258999722,445342.390544546,서울특별시
3224,자이안트,"서울특별시 강남구 봉은사로 459 (삼성동, 자이언트관광호텔)",204324.263443033,445580.187539001,서울특별시
3225,벨레상스 서울 호텔,"서울특별시 강남구 테헤란로 237 (역삼동, 삼부오피스빌딩)",203599.062771687,444556.062267296,서울특별시
3226,프리마관광호텔,"서울특별시 강남구 도산대로 536, 프리마호텔 (청담동)",204549.998846316,446895.028902481,서울특별시
3227,그린그래스관광호텔,"서울특별시 강남구 테헤란로63길 9 (삼성동, 그린그래스관광호텔)",204369.881017555,444844.447866296,서울특별시
3228,다이내스티관광호텔,"서울특별시 강남구 봉은사로 125 (논현동, 다이내스티관광호텔)",202355.753693054,444839.725721091,서울특별시
3229,호텔엘루이,"서울특별시 강남구 도산대로 551 (청담동, 엘루이호텔)",204727.226766126,447092.815391301,서울특별시
3230,노보텔앰버서더강남,"서울특별시 강남구 봉은사로 130 (역삼동, 노보텔 앰배서더 강남 서울)",202482.701418444,444787.812950605,서울특별시
3231,영동관광호텔,"서울특별시 강남구 도산대로 144 (논현동, 영동관광호텔)",202108.433846703,446160.618240423,서울특별시
3232,팝그린 관광호텔,서울특별시 강남구 압구정로 206  (신사동),202545.595431159,447231.954885143,서울특별시
3233,블루펄관광호텔,서울특별시 강남구 도산대로 549  (청담동),204690.660161464,447075.512360873,서울특별시
3234,레인보우 관광호텔,서울특별시 강서구 월정로20길 56 (화곡동),185926.230742895,447510.515881586,서울특별시
3235,스탠다드호텔,서울특별시 강서구 공항대로 518 (등촌동),187875.483372424,449872.25932155,서울특별시
3236,레지던스 다온채,"부산광역시 수영구 광안해변로307번길 15, 다온채 지하1,지상7~11층 (민락동)",393692.666815799,186353.10308332,부산광역시
3237,하운드호텔,"부산광역시 부산진구 중앙대로691번가길 10, 하운드관광호텔 (부전동)",387278.084949834,185899.352625207,부산광역시
3238,느린 가옥,전라남도 순천시 자경2길 16-24 (조곡동),245761.533172114,161280.179371274,전라남도
3239,전주관광호텔,전북특별자치도 전주시 완산구 전주객사1길 22 (다가동3가),212595.189356892,257511.301562774,전북특별자치도
3240,궁 관광호텔,전북특별자치도 전주시 덕진구 용산1길 17-4 (금암동),211800.475209999,259440.699446307,전북특별자치도
3241,전주한옥태조궁관광호텔,전북특별자치도 전주시 완산구 전라감영로 40 (중앙동4가),212895.10314913,257236.270955029,전북특별자치도
3242,로니관광호텔,전북특별자치도 전주시 완산구 전주객사4길 74-50 (고사동),212968.253131232,257866.725085528,전북특별자치도
3243,JS관광호텔,"전북특별자치도 전주시 완산구 팔달로 212-9 (경원동3가, 이화빌딩)",213197.806065265,257969.21472871,전북특별자치도
3244,(주)녹주 레저개발 녹주 콘도미니엄,전북특별자치도 무주군 무풍면 구천동로 266-7,274330.342780769,264812.615768475,전북특별자치도
3245,지리산구룡관광호텔,전북특별자치도 남원시 인월면 천왕봉로 143,255259.010175474,217252.408129972,전북특별자치도
3246,주식회사 내장산해동관광호텔,전북특별자치도 정읍시 내장산로 951 (내장동),193494.047089131,221340.297648857,전북특별자치도
3247,호텔 미래빛,전북특별자치도 김제시 금산면 모악로 476-22,203772.906006856,246272.591928243,전북특별자치도
3248,대둔산관광호텔,전북특별자치도 완주군 운주면 대둔산공원길 45,229714.592865074,290678.574674136,전북특별자치도
3249,그랜드관광호텔,전북특별자치도 익산시 목천로1길 9  (평화동),194948.767164843,270005.822265482,전북특별자치도
3250,익산하노바관광호탤,nan,195283.805148263,270827.324913488,nan
3251,아네스빌 관광호텔,전북특별자치도 군산시 부원로 24 (나운동),171888.743092394,273493.84468447,전북특별자치도
3252,웰컴관광호텔,"전북특별자치도 군산시 가도2길 57 (오식도동, 웰컴관광호텔)",160918.975,271976.355,전북특별자치도
3253,애플트리 호텔,"전북특별자치도 군산시 가도안1길 17, 애플트리호텔 (오식도동)",160097.008236841,271836.723407232,전북특별자치도
3254,해뜨는 언덕 관광호텔,전북특별자치도 군산시 부곡3길 6 (나운동),171875.355038281,273525.245810347,전북특별자치도
3255,타워팰리스 관광호텔,전북특별자치도 군산시 부곡1길 52 (나운동),172071.339007983,273431.011940468,전북특별자치도
3256,에이본호텔군산,전북특별자치도 군산시 해망로 10 (경장동),175102.696511857,275130.411699739,전북특별자치도
3257,더브릿지호텔,"전북특별자치도 군산시 부원로 24, 제이앤케이 (나운동)",171888.743092394,273493.84468447,전북특별자치도
3258,채석강스타힐스 관광호텔,전북특별자치도 부안군 변산면 채석강길 33,151911.270138883,236512.491867223,전북특별자치도
3259,선운산관광호텔,전북특별자치도 고창군 아산면 중촌길 21,162284.539981789,222748.319461587,전북특별자치도
3260,싼타모관광호텔,광주광역시 광산구 사암로216번길 10-11  (우산동),182574.242416471,184844.962799279,광주광역시
3261,하남관광호텔,광주광역시 광산구 무진대로212번길 13-20 (우산동),182128.332173837,184644.85893058,광주광역시
3262,유앤관광호텔,충청북도 충주시 앙성면 능동1길 35,271153.371935615,398897.969158088,충청북도
3263,진천관광개발(주),충청북도 진천군 진천읍 중앙북로 24,239140.896957966,373131.29023199,충청북도
3264,와이키키수안보관광호텔,충청북도 충주시 수안보면 수안보온천길 34-11,287932.282232046,371746.434837299,충청북도
3265,충주그랜드관광호텔,충청북도 충주시 중원대로 3496 (봉방동),281453.201054868,385815.39198977,충청북도
3266,파스텔관광호텔,nan,282198.675192498,386129.224499023,nan
3267,호텔다이아나,경기도 광명시 디지털로 27 (철산동),188476.220550853,441336.245460883,경기도
3268,아이메리츠호텔,경기도 김포시 대곶면 약암로 786-50,161115.806818841,458401.982376698,경기도
3269,호텔라르김포,경기도 김포시 고촌읍 장차로5번길 5-9,179558.683306974,455622.777966344,경기도
3270,청주관광호텔,충청북도 청주시 흥덕구 월명로 15  (복대동),240439.58099021,348432.769793,충청북도
3271,갤러리관광호텔,충청북도 청주시 흥덕구 직지대로 607 (봉명동),241117.555895916,349240.843850967,충청북도
3272,호텔나무,충청북도 청주시 상당구 명암로293번길 45 (명암동),247154.29722252,350790.365230616,충청북도
3274,(주)리호관광호텔,충청북도 청주시 흥덕구 가로수로 1175 (비하동),238094.966922178,347482.392793227,충청북도
3275,뉴베라관광호텔,충청북도 청주시 흥덕구 풍년로193번길 32 (가경동),238404.053290945,347506.047820325,충청북도
3276,백제관광호텔,충청북도 청주시 흥덕구 풍년로205번길 49  (가경동),238378.372286507,347495.090500513,충청북도
3277,초정약수 스파텔,nan,253428.497312871,357701.916864971,nan
3278,Y 관광호텔,충청북도 청주시 흥덕구 풍년로205번길 49 (가경동),238378.372286507,347495.090500513,충청북도
3279,Hotel Stay hyun,"제주특별자치도 제주시 관덕로8길 7-12, 호스텔 오렌지트리 (이도일동)",155729.945057901,1864.0629493511,제주특별자치도
3280,부천관광호텔,nan,180046.608829707,442401.882774363,nan
3281,테마파크관광호텔,"경기도 부천시 원미구 길주로 69 (상동, 테마파크관광호텔)",177829.824749576,444942.423235386,경기도
3282,폴라리스관광호텔,"경기도 부천시 원미구 소향로13번길 27 (상동, (주)폴라리스관광호텔)",177737.919188901,444794.249342285,경기도
3284,에버관광호텔,경기도 부천시 원미구 길주로121번길 18-21 (상동),178472.786986778,444954.674890332,경기도
3285,마이호텔,경기도 부천시 원미구 길주로121번길 18-11 (상동),178415.68548326,444963.177206418,경기도
3286,K관광호텔,"경기도 부천시 원미구 길주로77번길 27 (상동, 용언프라자)",177965.14601215,444985.611138947,경기도
3287,시크릿관광호텔,"경기도 부천시 원미구 길주로77번길 19-8 (상동, 굿모닝타운)",177880.920633904,444994.121577697,경기도
3288,N관광호텔,nan,177973.495686693,445020.382454626,nan
3290,(주)석정온천관광호텔,경상북도 경산시 남천면 경청로 967-6,356700.246030668,256132.798657445,경상북도
3291,김천관광호텔,경상북도 김천시 모암길 3  (모암동),301408.904039194,291723.325304203,경상북도
